line_name,direction,lon,lat
64路,南浦大桥-中山北路中潭路,121.49687530468746,31.210702019920888
64路,南浦大桥-中山北路中潭路,121.49672978914445,31.21059963302115
64路,南浦大桥-中山北路中潭路,121.4965411223917,31.210447140879715
64路,南浦大桥-中山北路中潭路,121.49650400068226,31.210305098000823
64路,南浦大桥-中山北路中潭路,121.49648193362492,31.210158102654425
64路,南浦大桥-中山北路中潭路,121.49650402716185,31.209993248315616
64路,南浦大桥-中山北路中潭路,121.4965411726342,31.209855426091405
64路,南浦大桥-中山北路中潭路,121.49663853925806,31.2096678084145
64路,南浦大桥-中山北路中潭路,121.4967509554401,31.209535209335588
64路,南浦大桥-中山北路中潭路,121.49686939059485,31.209434612863497
64路,南浦大桥-中山北路中潭路,121.49728383999522,31.209949606740533
64路,南浦大桥-中山北路中潭路,121.49753170716163,31.21025320325757
64路,南浦大桥-中山北路中潭路,121.49739217509135,31.210601617360446
64路,南浦大桥-中山北路中潭路,121.49739317904562,31.21059762229218
64路,南浦大桥-中山北路中潭路,121.49734700351186,31.210706431540874
64路,南浦大桥-中山北路中潭路,121.49722451539516,31.211260797779072
64路,南浦大桥-中山北路中潭路,121.49719339594704,31.2113476627514
64路,南浦大桥-中山北路中潭路,121.496979602764,31.211619891139435
64路,南浦大桥-中山北路中潭路,121.49696454624545,31.211646833065092
64路,南浦大桥-中山北路中潭路,121.49692540007743,31.21170768649363
64路,南浦大桥-中山北路中潭路,121.49684107730744,31.211932325842877
64路,南浦大桥-中山北路中潭路,121.49663429276728,31.21240048126515
64路,南浦大桥-中山北路中潭路,121.49655800324045,31.212574169245343
64路,南浦大桥-中山北路中潭路,121.49647368827104,31.212706852852094
64路,南浦大桥-中山北路中潭路,121.4963211202514,31.2129242912228
64路,南浦大桥-中山北路中潭路,121.49619866918043,31.21304186776683
64路,南浦大桥-中山北路中潭路,121.49606016044251,31.213157397154994
64路,南浦大桥-中山北路中潭路,121.49594574195581,31.21323201836997
64路,南浦大桥-中山北路中潭路,121.49575404342879,31.213326398427895
64路,南浦大桥-中山北路中潭路,121.49555532107189,31.213403765578267
64路,南浦大桥-中山北路中潭路,121.49527932298982,31.213450915526593
64路,南浦大桥-中山北路中潭路,121.49504246748205,31.213480191403693
64路,南浦大桥-中山北路中潭路,121.49504447445537,31.213483195981702
64路,南浦大桥-中山北路中潭路,121.49455972455569,31.213534718096373
64路,南浦大桥-中山北路中潭路,121.49445233684905,31.213547390118126
64路,南浦大桥-中山北路中潭路,121.49423053503206,31.213586706443984
64路,南浦大桥-中山北路中潭路,121.4941151167206,31.21362034439414
64路,南浦大桥-中山北路中潭路,121.49393144901069,31.213698756379603
64路,南浦大桥-中山北路中潭路,121.49377889231852,31.213789255862945
64路,南浦大桥-中山北路中潭路,121.49363336028588,31.213887772600916
64路,南浦大桥-中山北路中潭路,121.49341857426391,31.21404405424089
64路,南浦大桥-中山北路中潭路,121.49296689528424,31.21468539446585
64路,南浦大桥-中山北路中潭路,121.4928364145165,31.21482193841257
64路,南浦大桥-中山北路中潭路,121.4927219954476,31.214912552452436
64路,南浦大桥-中山北路中潭路,121.49253832513607,31.21503094589682
64路,南浦大桥-中山北路中潭路,121.49241588150886,31.215072559407535
64路,南浦大桥-中山北路中潭路,121.49223924227434,31.21512500554539
64路,南浦大桥-中山北路中潭路,121.49214791269686,31.215141724175222
64路,南浦大桥-中山北路中潭路,121.49197930556423,31.21515821165376
64路,南浦大桥-中山北路中潭路,121.49173442754983,31.215140487334686
64路,南浦大桥-中山北路中潭路,121.49162704375941,31.215119176229923
64路,南浦大桥-中山北路中潭路,121.49129786785538,31.21505122405774
64路,南浦大桥-中山北路中潭路,121.49083019816094,31.214954871856985
64路,南浦大桥-中山北路中潭路,121.49083019850131,31.21495087376755
64路,南浦大桥-中山北路中潭路,121.49044783429636,31.21487176900754
