line_name,direction,lon,lat
71路,延安东路外滩-申昆路枢纽站,121.48641874927775,31.23489138994066
71路,延安东路外滩-申昆路枢纽站,121.48609661556009,31.23476849216268
71路,延安东路外滩-申昆路枢纽站,121.48553765572952,31.23449796267382
71路,延安东路外滩-申昆路枢纽站,121.48534698439379,31.23444742232043
71路,延安东路外滩-申昆路枢纽站,121.48508607187487,31.234313713119004
71路,延安东路外滩-申昆路枢纽站,121.48486429502884,31.234221101077328
71路,延安东路外滩-申昆路枢纽站,121.48450503274972,31.234130083373266
71路,延安东路外滩-申昆路枢纽站,121.48380057206579,31.23383314583276
71路,延安东路外滩-申昆路枢纽站,121.48353263960848,31.233698420215525
71路,延安东路外滩-申昆路枢纽站,121.48337910920414,31.233580023739094
71路,延安东路外滩-申昆路枢纽站,121.4833560299454,31.233556966585386
71路,延安东路外滩-申昆路枢纽站,121.48309613464775,31.233335305859104
71路,延安东路外滩-申昆路枢纽站,121.48282018879063,31.233055625587223
71路,延安东路外滩-申昆路枢纽站,121.48270579145948,31.2330043139894
71路,延安东路外滩-申昆路枢纽站,121.48258336356902,31.23298296517972
71路,延安东路外滩-申昆路枢纽站,121.48245290558721,31.232986581497133
71路,延安东路外滩-申昆路枢纽站,121.48233749675589,31.233035221253946
71路,延安东路外滩-申昆路枢纽站,121.4822150599879,31.233124821698347
71路,延安东路外滩-申昆路枢纽站,121.48205449159384,31.233194320112304
71路,延安东路外滩-申昆路枢纽站,121.48180962460552,31.23331055102359
71路,延安东路外滩-申昆路枢纽站,121.48161795110751,31.2333479741859
71路,延安东路外滩-申昆路枢纽站,121.48064554852083,31.23346708694815
71路,延安东路外滩-申昆路枢纽站,121.48040069658573,31.233466375878887
71路,延安东路外滩-申昆路枢纽站,121.47994913048029,31.23343408073086
71路,延安东路外滩-申昆路枢纽站,121.47930591173794,31.233312275348823
71路,延安东路外滩-申昆路枢纽站,121.47877007043175,31.233188785681634
71路,延安东路外滩-申昆路枢纽站,121.47863963131796,31.233060468982202
71路,延安东路外滩-申昆路枢纽站,121.47832654805914,31.233109545028046
71路,延安东路外滩-申昆路枢纽站,121.47795829038304,31.23299953740495
71路,延安东路外滩-申昆路枢纽站,121.47753786305552,31.232808419666686
71路,延安东路外滩-申昆路枢纽站,121.47693282205529,31.232445856151823
71路,延安东路外滩-申昆路枢纽站,121.47660371339516,31.232264000940592
71路,延安东路外滩-申昆路枢纽站,121.47563145100925,31.231717488704984
71路,延安东路外滩-申昆路枢纽站,121.47556222242933,31.231643326716835
71路,延安东路外滩-申昆路枢纽站,121.47536355783515,31.231537812644508
71路,延安东路外滩-申昆路枢纽站,121.47498830385474,31.23134783908633
71路,延安东路外滩-申昆路枢纽站,121.47482776836434,31.23126542384255
71路,延安东路外滩-申昆路枢纽站,121.47440636503505,31.2310513348736
71路,延安东路外滩-申昆路枢纽站,121.47439934137314,31.231051315105148
71路,延安东路外滩-申昆路枢纽站,121.47380938371819,31.23074379940538
71路,延安东路外滩-申昆路枢纽站,121.47347327082444,31.230578933827903
71路,延安东路外滩-申昆路枢纽站,121.4732585521981,31.230578333363777
71路,延安东路外滩-申昆路枢纽站,121.47271476085099,31.230294947090073
71路,延安东路外滩-申昆路枢纽站,121.47218703612266,31.229933647071885
71路,延安东路外滩-申昆路枢纽站,121.47173556856369,31.22959055492334
71路,延安东路外滩-申昆路枢纽站,121.47080153310776,31.22904823019559
71路,延安东路外滩-申昆路枢纽站,121.4708627410921,31.228970434722946
71路,延安东路外滩-申昆路枢纽站,121.47040324916142,31.228769266380226
71路,延安东路外滩-申昆路枢纽站,121.46963777412982,31.228446323840707
71路,延安东路外滩-申昆路枢纽站,121.46956955403316,31.22842015008969
71路,延安东路外滩-申昆路枢纽站,121.46956754783938,31.228416146487465
71路,延安东路外滩-申昆路枢纽站,121.46940201401075,31.22835572385764
71路,延安东路外滩-申昆路枢纽站,121.46854425468834,31.22809251986564
71路,延安东路外滩-申昆路枢纽站,121.46847402967235,31.228070340410948
71路,延安东路外滩-申昆路枢纽站,121.46767348001435,31.227743336803403
71路,延安东路外滩-申昆路枢纽站,121.46661012111487,31.227293704580163
71路,延安东路外滩-申昆路枢纽站,121.46613563346119,31.22707954466646
71路,延安东路外滩-申昆路枢纽站,121.46577952151253,31.226913679965424
71路,延安东路外滩-申昆路枢纽站,121.46465603746442,31.226385973738655
71路,延安东路外滩-申昆路枢纽站,121.46446845848249,31.22630752035372
71路,延安东路外滩-申昆路枢纽站,121.46408929226921,31.226137611821507
71路,延安东路外滩-申昆路枢纽站,121.46389770139307,31.226089136608604
71路,延安东路外滩-申昆路枢纽站,121.46335403088278,31.2259487943743
71路,延安东路外滩-申昆路枢纽站,121.46335001849906,31.225948784016058
71路,延安东路外滩-申昆路枢纽站,121.46331892331646,31.225939707964333
71路,延安东路外滩-申昆路枢纽站,121.46294878818922,31.22588278065432
71路,延安东路外滩-申昆路枢纽站,121.46284045645518,31.225869508316823
71路,延安东路外滩-申昆路枢纽站,121.4624703249392,31.225833575683907
71路,延安东路外滩-申昆路枢纽站,121.4619607714439,31.225815282909874
71路,延安东路外滩-申昆路枢纽站,121.46121651297528,31.225835384909182
71路,延安东路外滩-申昆路枢纽站,121.46057658232705,31.22588574920376
71路,延安东路外滩-申昆路枢纽站,121.46029373292502,31.22591102831172
71路,延安东路外滩-申昆路枢纽站,121.45993666425747,31.22594412080474
71路,延安东路外滩-申昆路枢纽站,121.45961871690481,31.22596531952735
71路,延安东路外滩-申昆路枢纽站,121.45873109217153,31.225998109721726
71路,延安东路外滩-申昆路枢纽站,121.45845628585195,31.22599743510591
71路,延安东路外滩-申昆路枢纽站,121.45742528448278,31.225985927475786
