line_name,direction,lon,lat
109路,南浦大桥-上海火车站(南广场),121.49709610230457,31.210675694385866
109路,南浦大桥-上海火车站(南广场),121.49665253054975,31.210366513671243
109路,南浦大桥-上海火车站(南广场),121.4966154057844,31.21026045346441
109路,南浦大桥-上海火车站(南广场),121.49669068277731,31.21019171222953
109路,南浦大桥-上海火车站(南广场),121.49669069711922,31.21002279365619
109路,南浦大桥-上海火车站(南广场),121.49669072631197,31.20967895947531
109路,南浦大桥-上海火车站(南广场),121.49695368442013,31.209550809480785
109路,南浦大桥-上海火车站(南广场),121.49695669551994,31.209547819947804
109路,南浦大桥-上海火车站(南广场),121.49743135543618,31.21013795805825
109路,南浦大桥-上海火车站(南广场),121.49753873331335,31.210243229115928
109路,南浦大桥-上海火车站(南广场),121.4975076154016,31.210312102696644
109路,南浦大桥-上海火车站(南广场),121.49734700351186,31.210706431540874
109路,南浦大桥-上海火车站(南广场),121.49722451539516,31.211260797779072
109路,南浦大桥-上海火车站(南广场),121.49719339594704,31.2113476627514
109路,南浦大桥-上海火车站(南广场),121.49689530316306,31.21157166164002
109路,南浦大桥-上海火车站(南广场),121.49681100381518,31.21152043357661
109路,南浦大桥-上海火车站(南广场),121.49658118917272,31.211363819963335
109路,南浦大桥-上海火车站(南广场),121.49640556949988,31.2112103672749
109路,南浦大桥-上海火车站(南广场),121.49612156780948,31.21095763741403
109路,南浦大桥-上海火车站(南广场),121.4957081085963,31.210601569182412
109路,南浦大桥-上海火车站(南广场),121.49555557130456,31.210458180888622
109路,南浦大桥-上海火车站(南广场),121.49537894924528,31.210291731510292
109路,南浦大桥-上海火车站(南广场),121.49521838564705,31.21011833365214
109路,南浦大桥-上海火车站(南广场),121.49472863603127,31.2099529450892
109路,南浦大桥-上海火车站(南广场),121.49450684414116,31.20987431810644
109路,南浦大桥-上海火车站(南广场),121.49426899803629,31.209754662828527
109路,南浦大桥-上海火车站(南广场),121.49371001169041,31.209454132414727
109路,南浦大桥-上海火车站(南广场),121.49295231931461,31.209063051028483
109路,南浦大桥-上海火车站(南广场),121.49256193481074,31.208838990044438
109路,南浦大桥-上海火车站(南广场),121.49234717581672,31.20868742022192
109路,南浦大桥-上海火车站(南广场),121.49200296055159,31.208434512028635
109路,南浦大桥-上海火车站(南广场),121.49185744386146,31.208364110562805
109路,南浦大桥-上海火车站(南广场),121.49128341738133,31.207959588892198
109路,南浦大桥-上海火车站(南广场),121.49106866094768,31.207793027288446
109路,南浦大桥-上海火车站(南广场),121.49067828668602,31.207489007539284
109路,南浦大桥-上海火车站(南广场),121.49013437183778,31.207083579068186
109路,南浦大桥-上海火车站(南广场),121.48964465056866,31.206704301072218
109路,南浦大桥-上海火车站(南广场),121.48956035512045,31.20663108506291
109路,南浦大桥-上海火车站(南广场),121.48905457862058,31.206248762208716
109路,南浦大桥-上海火车站(南广场),121.48874148016634,31.20600794605194
109路,南浦大桥-上海火车站(南广场),121.48799084805569,31.2054509819579
109路,南浦大桥-上海火车站(南广场),121.48746199640895,31.20505860039936
109路,南浦大桥-上海火车站(南广场),121.48714087399789,31.204811766640027
109路,南浦大桥-上海火车站(南广场),121.48659697519642,31.20439235687223
109路,南浦大桥-上海火车站(南广场),121.48652873644961,31.20434817605423
109路,南浦大桥-上海火车站(南广场),121.48652070690098,31.204360146425483
109路,南浦大桥-上海火车站(南广场),121.48642135999397,31.20428888662399
109路,南浦大桥-上海火车站(南广场),121.4864213605053,31.204282889544036
109路,南浦大桥-上海火车站(南广场),121.48606912873119,31.204060954108275
109路,南浦大桥-上海火车站(南广场),121.48580921959142,31.203909258623412
109路,南浦大桥-上海火车站(南广场),121.48528839723924,31.20363685128288
109路,南浦大桥-上海火车站(南广场),121.48513485989874,31.203564433001198
109路,南浦大桥-上海火车站(南广场),121.484752521307,31.20340338289664
109路,南浦大桥-上海火车站(南广场),121.48443842146412,31.203287513181174
109路,南浦大桥-上海火车站(南广场),121.48404002701918,31.20315340510312
109路,南浦大桥-上海火车站(南广场),121.48394870769674,31.203122151572668
109路,南浦大桥-上海火车站(南广场),121.48222570065562,31.202553373451046
109路,南浦大桥-上海火车站(南广场),121.4811309048413,31.202189355382306
109路,南浦大桥-上海火车站(南广场),121.48047965491727,31.201975565379342
109路,南浦大桥-上海火车站(南广场),121.48028899736474,31.201914041806592
109路,南浦大桥-上海火车站(南广场),121.48018162727695,31.201879746980552
109路,南浦大桥-上海火车站(南广场),121.47953841405159,31.201673984018342
109路,南浦大桥-上海火车站(南广场),121.4788570770289,31.201455122920997
109路,南浦大桥-上海火车站(南广场),121.47874268384054,31.201436802055763
109路,南浦大桥-上海火车站(南广场),121.47753255533122,31.201042516987336
109路,南浦大桥-上海火车站(南广场),121.47741013900156,31.201004185084148
109路,南浦大桥-上海火车站(南广场),121.47729575026047,31.200967875386358
109路,南浦大桥-上海火车站(南广场),121.47649202507084,31.200719701514856
109路,南浦大桥-上海火车站(南广场),121.4763685833895,31.200965229667695
109路,南浦大桥-上海火车站(南广场),121.47627725671722,31.201147880272707
109路,南浦大桥-上海火车站(南广场),121.47623109220324,31.201233706897735
109路,南浦大桥-上海火车站(南广场),121.47593303136225,31.2017835905338
109路,南浦大桥-上海火车站(南广场),121.47583267212485,31.201997201113652
109路,南浦大桥-上海火车站(南广场),121.47577145321782,31.202125964417
109路,南浦大桥-上海火车站(南广场),121.47554264311715,31.20252012291086
109路,南浦大桥-上海火车站(南广场),121.47518236931286,31.203144797916554
109路,南浦大桥-上海火车站(南广场),121.4751291823694,31.20322660759101
109路,南浦大桥-上海火车站(南广场),121.47489134211804,31.203650728740627
109路,南浦大桥-上海火车站(南广场),121.47481507268043,31.203789445824913
109路,南浦大桥-上海火车站(南广场),121.4747307688214,31.20401509802541
