line_name,direction,lon,lat
210路,新闸路温州路-高平路交城路,121.46504505008319,31.240430516656925
210路,新闸路温州路-高平路交城路,121.46497583191713,31.240443329249985
210路,新闸路温州路-高平路交城路,121.46456252866022,31.240560194288513
210路,新闸路温州路-高平路交城路,121.46397267375507,31.240768562804494
210路,新闸路温州路-高平路交城路,121.46271775658505,31.241274092374894
210路,新闸路温州路-高平路交城路,121.46264954595195,31.24129090972302
210路,新闸路温州路-高平路交城路,121.46274080531103,31.241530035409436
210路,新闸路温州路-高平路交城路,121.4629403812712,31.24196135272242
210路,新闸路温州路-高平路交城路,121.4630847969036,31.24229557305587
210路,新闸路温州路-高平路交城路,121.46314697284906,31.242476651275755
210路,新闸路温州路-高平路交城路,121.46316902740422,31.242632637520323
210路,新闸路温州路-高平路交城路,121.46316901129576,31.24281955289892
210路,新闸路温州路-高平路交城路,121.46315395356424,31.242951454414417
210路,新闸路温州路-高平路交城路,121.4631007674998,31.243210200350948
210路,新闸路温州路-高平路交城路,121.46295526617706,31.2438335441439
210路,新闸路温州路-高平路交城路,121.46291714028882,31.243934400545385
210路,新闸路温州路-高平路交城路,121.46279473592568,31.244263937245293
210路,新闸路温州路-高平路交城路,121.46272550860571,31.244436681579245
210路,新闸路温州路-高平路交城路,121.46267132782322,31.244606465997204
210路,新闸路温州路-高平路交城路,121.46239643332541,31.245219485576868
210路,新闸路温州路-高平路交城路,121.46225096339414,31.245514980685254
210路,新闸路温州路-高平路交城路,121.46221986355245,31.24557187565076
210路,新闸路温州路-高平路交城路,121.46214361776352,31.245724612303547
210路,新闸路温州路-高平路交城路,121.4619138795492,31.246169826587753
210路,新闸路温州路-高平路交城路,121.46199812699413,31.246274993934765
210路,新闸路温州路-高平路交城路,121.46162297876451,31.246365998934763
210路,新闸路温州路-高平路交城路,121.46029195105675,31.24657055184611
210路,新闸路温州路-高平路交城路,121.45989375707846,31.246633529070436
210路,新闸路温州路-高平路交城路,121.45976336585163,31.24667018790039
210路,新闸路温州路-高平路交城路,121.45932706168392,31.246783054112186
210路,新闸路温州路-高平路交城路,121.45909035556679,31.24685843486646
210路,新闸路温州路-高平路交城路,121.45901412852716,31.24688323554675
210路,新闸路温州路-高平路交城路,121.45895996618596,31.246914088086463
210路,新闸路温州路-高平路交城路,121.45880750762035,31.24702566236445
210路,新闸路温州路-高平路交城路,121.45871522956686,31.24710340043564
210路,新闸路温州路-高平路交城路,121.45852365019645,31.24729984171761
210路,新闸路温州路-高平路交城路,121.45848553371319,31.247354723603685
210路,新闸路温州路-高平路交城路,121.45844741736548,31.24740860598189
210路,新闸路温州路-高平路交城路,121.45834809684726,31.247753208248184
210路,新闸路温州路-高平路交城路,121.45833304609256,31.247831136501702
210路,新闸路温州路-高平路交城路,121.4583330378935,31.24792609397568
210路,新闸路温州路-高平路交城路,121.45834004592216,31.248071046267768
210路,新闸路温州路-高平路交城路,121.45840921700699,31.248436052465575
210路,新闸路温州路-高平路交城路,121.45846234476532,31.24876003790609
210路,新闸路温州路-高平路交城路,121.45859267284648,31.249389076887006
210路,新闸路温州路-高平路交城路,121.45872300737639,31.24995014702884
210路,新闸路温州路-高平路交城路,121.45873804305579,31.250049139902185
210路,新闸路温州路-高平路交城路,121.45876912178854,31.25019615087914
210路,新闸路温州路-高平路交城路,121.45900573045577,31.251220278275575
210路,新闸路温州路-高平路交城路,121.45905184893492,31.25142430144908
210路,新闸路温州路-高平路交城路,121.45915109769811,31.25193831839353
210路,新闸路温州路-高平路交城路,121.45919719258649,31.252418219505255
210路,新闸路温州路-高平路交城路,121.45920420134061,31.25255717524929
210路,新闸路温州路-高平路交城路,121.45931941059787,31.254084784509125
210路,新闸路温州路-高平路交城路,121.45931940084637,31.254197734602783
210路,新闸路温州路-高平路交城路,121.45934944270297,31.254744567683858
210路,新闸路温州路-高平路交城路,121.45936542583622,31.255490278655053
210路,新闸路温州路-高平路交城路,121.45933429892364,31.25589402384958
210路,新闸路温州路-高平路交城路,121.45930413030389,31.256815544148495
210路,新闸路温州路-高平路交城路,121.45930412296791,31.256900506831997
210路,新闸路温州路-高平路交城路,121.4593492366152,31.257131517178063
210路,新闸路温州路-高平路交城路,121.4593492152114,31.25737940839748
210路,新闸路温州路-高平路交城路,121.45934916101058,31.258007133204597
210路,新闸路温州路-高平路交城路,121.45934915876657,31.25803312181954
210路,新闸路温州路-高平路交城路,121.45933406071866,31.258652813277415
210路,新闸路温州路-高平路交城路,121.45933405545371,31.25871378660578
210路,新闸路温州路-高平路交城路,121.45929591219395,31.259066537999292
210路,新闸路温州路-高平路交城路,121.45924975863103,31.259264337381627
210路,新闸路温州路-高平路交城路,121.45910428575066,31.259763759775026
210路,新闸路温州路-高平路交城路,121.45901301677021,31.259759536271464
210路,新闸路温州路-高平路交城路,121.45867595561188,31.2605593575386
210路,新闸路温州路-高平路交城路,121.45851545409637,31.26091180995083
210路,新闸路温州路-高平路交城路,121.45817841681894,31.26150072851695
210路,新闸路温州路-高平路交城路,121.45803297129602,31.2617442675406
210路,新闸路温州路-高平路交城路,121.45794871027962,31.2619229844536
210路,新闸路温州路-高平路交城路,121.45762774493066,31.262294042540617
210路,新闸路温州路-高平路交城路,121.45737499525232,31.262493343262523
210路,新闸路温州路-高平路交城路,121.45713729577473,31.262639705144842
210路,新闸路温州路-高平路交城路,121.45690059536926,31.26285304208871
210路,新闸路温州路-高平路交城路,121.45689256520332,31.262934987269723
210路,新闸路温州路-高平路交城路,121.45667090834391,31.263167353845482
210路,新闸路温州路-高平路交城路,121.45655656692142,31.263325011328646
210路,新闸路温州路-高平路交城路,121.45650240439197,31.263410844400422
210路,新闸路温州路-高平路交城路,121.45629579112212,31.263671237461214
210路,新闸路温州路-高平路交城路,121.45612026577678,31.263956695134294
210路,新闸路温州路-高平路交城路,121.45601294440338,31.264139360520748
210路,新闸路温州路-高平路交城路,121.45595176001991,31.26425916316178
210路,新闸路温州路-高平路交城路,121.45581434082627,31.264592692548625
210路,新闸路温州路-高平路交城路,121.455675916355,31.264962204717545
210路,新闸路温州路-高平路交城路,121.45556858579717,31.265270817435397
210路,新闸路温州路-高平路交城路,121.4554843313884,31.265457537639232
210路,新闸路温州路-高平路交城路,121.45525563129743,31.26608972551655
210路,新闸路温州路-高平路交城路,121.45489553415555,31.267069457541
210路,新闸路温州路-高平路交城路,121.45484237394984,31.267198277550175
210路,新闸路温州路-高平路交城路,121.45463575530457,31.267663594104707
210路,新闸路温州路-高平路交城路,121.45439804239516,31.26823479435495
210路,新闸路温州路-高平路交城路,121.45432884487583,31.268289609605088
210路,新闸路温州路-高平路交城路,121.45414530102171,31.26867601727309
210路,新闸路温州路-高平路交城路,121.4539768076247,31.268975498150056
210路,新闸路温州路-高平路交城路,121.45376318318247,31.269359839395744
210路,新闸路温州路-高平路交城路,121.453426204492,31.269932817636427
210路,新闸路温州路-高平路交城路,121.45334196312314,31.270045575797223
210路,新闸路温州路-高平路交城路,121.4533038366393,31.27029738093203
210路,新闸路温州路-高平路交城路,121.45305110887294,31.270700629576908
210路,新闸路温州路-高平路交城路,121.45250053574873,31.271533019868453
210路,新闸路温州路-高平路交城路,121.4524393603423,31.271640835145128
210路,新闸路温州路-高平路交城路,121.45236314291697,31.27176460966106
210路,新闸路温州路-高平路交城路,121.45197303956164,31.27232848822587
210路,新闸路温州路-高平路交城路,121.45186574630678,31.272377225748954
210路,新闸路温州路-高平路交城路,121.45171231624471,31.27257979478747
210路,新闸路温州路-高平路交城路,121.45112367040204,31.273407127651563
210路,新闸路温州路-高平路交城路,121.45083286320084,31.27380531292369
210路,新闸路温州路-高平路交城路,121.45071052347352,31.273985965509254
210路,新闸路温州路-高平路交城路,121.45041972117212,31.274382155822824
210路,新闸路温州路-高平路交城路,121.45022819280855,31.27466361551744
210路,新闸路温州路-高平路交城路,121.45002162494174,31.27496303598502
210路,新闸路温州路-高平路交城路,121.44986118574629,31.27518759027947
210路,新闸路温州路-高平路交城路,121.4496546209893,31.275486013863787
210路,新闸路温州路-高平路交城路,121.44952426327568,31.27569964025372
210路,新闸路温州路-高平路交城路,121.44939390763038,31.275897273983325
210路,新闸路温州路-高平路交城路,121.4493106794849,31.276040033490453
210路,新闸路温州路-高平路交城路,121.4492645532715,31.276117900841072
210路,新闸路温州路-高平路交城路,121.44915725988429,31.276300591932703
210路,新闸路温州路-高平路交城路,121.44900384054041,31.27656914788691
210路,新闸路温州路-高平路交城路,121.44873610603706,31.27709535096307
210路,新闸路温州路-高平路交城路,121.4485686451279,31.27745883951233
210路,新闸路温州路-高平路交城路,121.44843828672349,31.27774644019127
210路,新闸路温州路-高平路交城路,121.44817756384646,31.278415604303795
210路,新闸路温州路-高平路交城路,121.44810135210186,31.27862235584123
210路,新闸路温州路-高平路交城路,121.44796395584632,31.279169835691594
210路,新闸路温州路-高平路交城路,121.44790979778952,31.27940962093707
210路,新闸路温州路-高平路交城路,121.4478877355786,31.279482543807315
210路,新闸路温州路-高平路交城路,121.44781853486599,31.279777274562043
210路,新闸路温州路-高平路交城路,121.44780348242652,31.279943173689613
210路,新闸路温州路-高平路交城路,121.44774229224942,31.280352873944988
210路,新闸路温州路-高平路交城路,121.44771118892878,31.280638689492346
210路,新闸路温州路-高平路交城路,121.44765801436624,31.281104383934938
210路,新闸路温州路-高平路交城路,121.44742040053964,31.2812808100897
210路,新闸路温州路-高平路交城路,121.44602894566398,31.2812459321171
210路,新闸路温州路-高平路交城路,121.44527911746508,31.28123040826522
210路,新闸路温州路-高平路交城路,121.44514880196837,31.281230144470037
210路,新闸路温州路-高平路交城路,121.4446215336534,31.281220087095633
210路,新闸路温州路-高平路交城路,121.44322222542897,31.28120032702891
210路,新闸路温州路-高平路交城路,121.44277017720754,31.281168461309637
210路,新闸路温州路-高平路交城路,121.4425105812473,31.28112797677759
210路,新闸路温州路-高平路交城路,121.44137902105425,31.280921906414065
210路,新闸路温州路-高平路交城路,121.44059929120249,31.28076951217624
210路,新闸路温州路-高平路交城路,121.44026255192738,31.280711913789915
210路,新闸路温州路-高平路交城路,121.43919223943983,31.280495054744694
210路,新闸路温州路-高平路交城路,121.43915411122929,31.281026765430518
