line_name,direction,lon,lat
88路,中山公园地铁站-新潮路福泉路,121.41200410330596,31.221723612441274
88路,中山公园地铁站-新潮路福泉路,121.41242342910434,31.221761866102934
88路,中山公园地铁站-新潮路福泉路,121.41283575951275,31.221789128133143
88路,中山公园地铁站-新潮路福泉路,121.41313400619995,31.221785333521154
88路,中山公园地铁站-新潮路福泉路,121.41312601781675,31.22157542702723
88路,中山公园地铁站-新潮路福泉路,121.413119024696,31.22142949107003
88路,中山公园地铁站-新潮路福泉路,121.41309602452134,31.22121157809939
88路,中山公园地铁站-新潮路福泉路,121.41305000701031,31.22097365885145
88路,中山公园地铁站-新潮路福泉路,121.41295897820447,31.22043984888339
88路,中山公园地铁站-新潮路福泉路,121.41294298312452,31.220231936306135
88路,中山公园地铁站-新潮路福泉路,121.41221040731902,31.220078522239334
88路,中山公园地铁站-新潮路福泉路,121.41141581278127,31.21993908769079
88路,中山公园地铁站-新潮路福泉路,121.4113247472364,31.21991804210303
88路,中山公园地铁站-新潮路福泉路,121.41092746563093,31.219835843045466
88路,中山公园地铁站-新潮路福泉路,121.41038509452555,31.21972658137952
88路,中山公园地铁站-新潮路福泉路,121.40943147735437,31.219566138474793
88路,中山公园地铁站-新潮路福泉路,121.40892016644888,31.219479917972595
88路,中山公园地铁站-新潮路福泉路,121.40788958303987,31.219296513902172
88路,中山公园地铁站-新潮路福泉路,121.40785856657703,31.21928850366317
88路,中山公园地铁站-新潮路福泉路,121.40759942748079,31.219262400468942
88路,中山公园地铁站-新潮路福泉路,121.40711817916304,31.219208219550726
88路,中山公园地铁站-新潮路福泉路,121.4062787754833,31.21911492835911
88路,中山公园地铁站-新潮路福泉路,121.40607268134023,31.219100857522918
88路,中山公园地铁站-新潮路福泉路,121.40600365033985,31.219095834370286
88路,中山公园地铁站-新潮路福泉路,121.4053933906104,31.21901365691125
88路,中山公园地铁站-新潮路福泉路,121.40423294640023,31.21891433859616
88路,中山公园地铁站-新潮路福泉路,121.40420994729504,31.21880938173433
88路,中山公园地铁站-新潮路福泉路,121.4041259681009,31.218227633756573
88路,中山公园地铁站-新潮路福泉路,121.40412597045366,31.21820064656968
88路,中山公园地铁站-新潮路福泉路,121.4040879792667,31.217945756852895
88路,中山公园地铁站-新潮路福泉路,121.40399700585374,31.217276049653798
88路,中山公园地铁站-新潮路福泉路,121.4039130260395,31.21671229468967
88路,中山公园地铁站-新潮路福泉路,121.40387503301606,31.216483393287817
88路,中山公园地铁站-新潮路福泉路,121.40380604572155,31.216069571737844
88路,中山公园地铁站-新潮路福泉路,121.40377504497697,31.215958616287345
88路,中山公园地铁站-新潮路福泉路,121.40370705184493,31.21561975973644
88路,中山公园地铁站-新潮路福泉路,121.40360806023084,31.215149957893363
88路,中山公园地铁站-新潮路福泉路,121.40357706591104,31.2149690362203
88路,中山公园地铁站-新潮路福泉路,121.4035240667266,31.214763120890872
88路,中山公园地铁站-新潮路福泉路,121.40343207567675,31.214323307637706
88路,中山公园地铁站-新潮路福泉路,121.40337108440787,31.214002445752268
88路,中山公园地铁站-新潮路福泉路,121.40331009307474,31.21368458268656
88路,中山公园地铁站-新潮路福泉路,121.40326409400755,31.213510654618627
88路,中山公园地铁站-新潮路福泉路,121.40318810010909,31.21317379744331
88路,中山公园地铁站-新潮路福泉路,121.40317310287305,31.21308983405041
88路,中山公园地铁站-新潮路福泉路,121.40315710508511,31.21300886899577
88路,中山公园地铁站-新潮路福泉路,121.40315710700187,31.212986879535382
88路,中山公园地铁站-新潮路福泉路,121.4031041091715,31.212778966511927
88路,中山公园地铁站-新潮路福泉路,121.40302811565577,31.21244510865341
88路,中山公园地铁站-新潮路福泉路,121.40300511714878,31.212350148824004
88路,中山公园地铁站-新潮路福泉路,121.40296712978693,31.212077270940657
88路,中山公园地铁站-新潮路福泉路,121.40288314619207,31.21160947626719
88路,中山公园地铁站-新潮路福泉路,121.40285215036175,31.211459541257454
88路,中山公园地铁站-新潮路福泉路,121.40270015520926,31.210911770650714
88路,中山公园地铁站-新潮路福泉路,121.40263115391365,31.210707853674972
88路,中山公园地铁站-新潮路福泉路,121.40246314826742,31.210252037265928
88路,中山公园地铁站-新潮路福泉路,121.40237215166943,31.2099381695821
88路,中山公园地铁站-新潮路福泉路,121.40232615436375,31.209770241108508
88路,中山公园地铁站-新潮路福泉路,121.40230316010866,31.20963630101216
88路,中山公园地铁站-新潮路福泉路,121.40229516781002,31.209524353376548
88路,中山公园地铁站-新潮路福泉路,121.40224217971497,31.209232483517393
88路,中山公园地铁站-新潮路福泉路,121.40214319290382,31.20879567479872
88路,中山公园地铁站-新潮路福泉路,121.40204420190636,31.208412840596754
88路,中山公园地铁站-新潮路福泉路,121.40172119841498,31.20758218289842
